objetID;dateReferentiel;route;longueur;prD;depPrD;concessionPrD;absD;cumulD;xD;yD;zD;prF;depPrF;concessionPrF;absF;cumulF;xF;yF;zF;cote;voie;accrochage;modeComptage;modeComptage_lib;tmjaVL;tmjaPL;tmjm01VL;tmjm01PL;tmjm02VL;tmjm02PL;tmjm03VL;tmjm03PL;tmjm04VL;tmjm04PL;tmjm05VL;tmjm05PL;tmjm06VL;tmjm06PL;tmjm07VL;tmjm07PL;tmjm08VL;tmjm08PL;tmjm09VL;tmjm09PL;tmjm10VL;tmjm10PL;tmjm11VL;tmjm11PL;tmjm12VL;tmjm12PL;sectionnement_departement;sectionnement_gestionnaire
pt7rUqr9QQ_13;02/01/2018;A0010;2650;534;33;C;350;548194;427199,45;6434090,12;0;537;33;C;0;550844;426340,88;6431658,28;0;I;0;ACCROCHE;2;2;88478;13155;76475;12876;79222;13592;84673;14359;90399;13821;91089;13642;91930;14353;103898;13888;112074;11533;92046;12904;87833;13854;71546;12372;78550;10702;33;ASF
pt7rUqr9QQ_14;02/01/2018;A0010;2340;537;33;C;0;550844;426340,88;6431658,28;0;539;33;C;340;553184;425094,85;6429733,08;0;I;0;ACCROCHE;2;2;94418;14469;82890;13992;85924;14779;90963;15610;96311;15088;96680;14946;97916;15793;108922;15339;116165;12829;97618;14237;93623;15169;78111;13799;85455;12023;33;ASF
pt7rUqr9QQ_15;02/01/2018;A0010;1357;539;33;C;340;553184;425094,85;6429733,08;0;540;33;C;697;554541;424313,1;6428684,82;0;I;0;ACCROCHE;2;2;102069;13895;91000;13500;95437;14357;100889;15181;104447;14554;104632;14274;105911;15039;115888;14659;120959;12222;106157;13687;102427;14754;85844;13220;91237;11290;33;ASF
pt7rUqr9QQ_16;02/01/2018;A0010;2258;540;33;C;697;554541;424313,1;6428684,82;0;542;33;C;955;556799;423042,28;6426856,24;0;I;0;ACCROCHE;2;2;101904;14610;90237;14111;94687;15208;100358;15847;104722;15261;105096;15041;107309;16128;116412;15438;121754;12823;105956;14347;101775;15414;84301;13673;90246;12026;33;ASF
hsdZ3zQ9fK_1;02/01/2018;A0011;4968;27;78;C;0;936;618617,4;6827315,01;0;31;78;C;970;5904;613895,43;6825752,72;0;I;0;ACCROCHE;1;1;31188;4621;23924;4504;23431;4466;27264;4835;36321;4675;35524;4556;33234;4958;39655;4714;38410;3970;31328;4860;30944;5032;25462;4831;28063;4062;78;COFIROUTE
FsuiN3I8Ep_28;02/01/2018;A0011;4499;31;78;C;970;5904;613895,43;6825752,72;0;36;78;C;470;10403;609575,37;6824447,73;0;I;0;ACCROCHE;1;1;34906;4469;26063;4283;25709;4299;29818;4618;41412;4662;39892;4420;36991;4816;45049;4605;43813;3815;34734;4554;34574;4897;28443;4730;31547;3939;78;COFIROUTE
s5JSz7M_section1_FsuiN3I8Ep_28;02/01/2018;A0011;18928;36;78;C;470;10403;609575,37;6824447,73;0;55;28;C;377;29331;591971,71;6818197,72;0;I;0;ACCROCHE;1;1;34906;4469;26063;4283;25709;4299;29818;4618;41412;4662;39892;4420;36991;4816;45049;4605;43813;3815;34734;4554;34574;4897;28443;4730;31547;3939;28;COFIROUTE
FsuiN3I8Ep_29;02/01/2018;A0011;12862;55;28;C;377;29331;591971,71;6818197,72;0;68;28;C;245;42193;584767,92;6808149,24;0;I;0;ACCROCHE;1;1;31144;4498;22121;4340;22155;4332;25811;4657;37033;4573;35958;4425;32581;4832;41259;4652;41041;3829;30792;4568;30695;4956;25340;4840;28112;3985;28;COFIROUTE
FsuiN3I8Ep_30;02/01/2018;A0011;15221;68;28;C;245;42193;584767,92;6808149,24;0;83;28;C;465;57414;571855,65;6800457,88;0;I;0;ACCROCHE;1;1;30936;3989;21729;3810;21939;3822;25537;4090;36756;4022;36001;3937;32287;4296;41463;4150;41599;3427;30498;4062;30159;4373;24640;4302;27773;3586;28;COFIROUTE
FsuiN3I8Ep_31;02/01/2018;A0011;19230;83;28;C;465;57414;571855,65;6800457,88;0;102;28;C;735;76644;554039,6;6794268,19;0;I;0;ACCROCHE;1;1;30525;4006;21367;3825;21578;3842;25209;4107;36426;4049;35679;3957;31796;4302;41074;4164;41419;3447;30009;4078;29543;4396;24079;4314;27262;3594;28;COFIROUTE
FsuiN3I8Ep_32;02/01/2018;A0011;18244;102;28;C;735;76644;554039,6;6794268,19;0;120;28;C;982;94888;536837,59;6789604,2;0;I;0;ACCROCHE;1;1;30481;4138;21259;3943;21477;3990;25182;4240;36296;4180;35741;4101;31610;4437;41106;4277;41831;3580;29924;4226;29371;4516;23923;4451;27173;3720;28;COFIROUTE
s5JSz7M_section1_FsuiN3I8Ep_32;02/01/2018;A0011;9410;120;28;C;982;94888;536837,59;6789604,2;0;130;72;C;394;104298;528346,27;6785757,76;0;I;0;ACCROCHE;1;1;30481;4138;21259;3943;21477;3990;25182;4240;36296;4180;35741;4101;31610;4437;41106;4277;41831;3580;29924;4226;29371;4516;23923;4451;27173;3720;72;COFIROUTE
FsuiN3I8Ep_33;02/01/2018;A0011;31979;130;72;C;394;104298;528346,27;6785757,76;0;162;72;C;392;136277;498568,92;6775679,6;0;I;0;ACCROCHE;1;1;31175;4022;21899;3811;22152;3905;25835;4112;36997;4050;36359;3973;32359;4324;41877;4160;42669;3470;30681;4114;30129;4398;24471;4352;27792;3613;72;COFIROUTE
FsuiN3I8Ep_34;02/01/2018;A0011;8539;162;72;C;392;136277;498568,92;6775679,6;0;170;72;C;949;144816;490320,81;6776456,05;0;I;0;ACCROCHE;1;1;38837;6278;26854;5983;27361;6451;32381;6425;44051;6323;44583;6131;40109;6716;53177;6467;56846;5339;38804;6308;36921;6792;29874;6735;33886;5716;72;COFIROUTE
FsuiN3I8Ep_35;02/01/2018;A0011;3311;170;72;C;949;144816;490320,81;6776456,05;0;174;72;C;261;148127;487386,47;6774891,74;0;I;0;ACCROCHE;1;1;38668;6151;27009;5878;27557;6222;32328;6308;44051;6214;44584;5993;40008;6607;52513;6377;55517;5281;38674;6269;36913;6764;30232;6556;33496;5389;72;COFIROUTE
hsdZ3zQ9fK_2;02/01/2018;A0011;2264;174;72;C;261;148127;487386,47;6774891,74;0;176;72;C;599;150391;486200,56;6773027,49;0;I;0;ACCROCHE;1;1;21800;3864;15456;3776;15862;4025;17949;4027;24801;3939;24964;3813;23457;4217;29615;3993;29791;3239;22031;3821;20707;4223;17340;4050;19072;3276;72;COFIROUTE
pt7rUqr9QQ_17;02/01/2018;A0011;7771;176;72;C;599;150391;486200,56;6773027,49;0;184;72;C;370;158162;480036,06;6768466,33;0;I;0;ACCROCHE;1;1;21196;3303;14979;3211;15318;3401;17382;3492;24161;3409;24355;3262;22783;3607;28925;3406;29148;2753;21332;3283;20133;3586;16713;3447;18562;2809;72;ASF
pt7rUqr9QQ_18;02/01/2018;A0011;30879;184;72;C;370;158162;480036,06;6768466,33;0;215;72;C;249;189041;459935,28;6746922,99;0;I;0;ACCROCHE;1;1;21954;3193;15568;3094;15984;3267;18051;3346;24979;3282;25177;3135;23709;3470;29790;3298;29914;2686;22207;3200;20897;3476;17417;3346;19191;2739;72;ASF
pt7rUqr9QQ_19;02/01/2018;A0011;8950;215;72;C;249;189041;459935,28;6746922,99;0;224;72;C;199;197991;456370,5;6739160,4;0;I;0;ACCROCHE;1;1;21832;3160;15479;3049;15920;3239;17970;3320;24834;3276;25061;3092;23599;3420;29627;3267;29761;2660;22054;3170;20723;3452;17298;3301;19098;2701;72;ASF
s5JSz7M_section1_pt7rUqr9QQ_19;02/01/2018;A0011;4836;224;72;C;199;197991;456370,5;6739160,4;0;229;49;C;35;202827;455019,92;6734659,89;0;I;0;ACCROCHE;1;1;21832;3160;15479;3049;15920;3239;17970;3320;24834;3276;25061;3092;23599;3420;29627;3267;29761;2660;22054;3170;20723;3452;17298;3301;19098;2701;49;ASF
pt7rUqr9QQ_20;02/01/2018;A0011;13096;229;49;C;35;202827;455019,92;6734659,89;0;242;49;C;131;215923;449614,38;6723528;0;I;0;ACCROCHE;1;1;22587;3238;16087;3123;16648;3317;18658;3403;25580;3336;25772;3158;24434;3510;30470;3359;30554;2720;22948;3253;21514;3536;18048;3397;19778;2774;49;ASF
pt7rUqr9QQ_21;02/01/2018;A0011;2689;242;49;C;131;215923;449614,38;6723528;0;244;49;C;820;218612;448764,32;6721034,67;0;I;0;ACCROCHE;1;1;23426;3762;16881;3668;17435;3855;19510;3965;26437;3898;26636;3673;25399;4111;31355;3898;31333;3151;23907;3784;22455;4112;18768;3893;20447;3165;49;ASF
pt7rUqr9QQ_22;02/01/2018;A0011;8018;244;49;C;820;218612;448764,32;6721034,67;0;252;49;C;838;226630;442133,63;6718796,36;0;I;0;ACCROCHE;1;1;31517;4461;22863;4272;23884;4575;27265;4650;34232;4570;34981;4319;33703;4878;42272;4684;43426;3776;32318;4521;30006;4887;25059;4642;27435;3795;49;ASF
pt7rUqr9QQ_23;02/01/2018;A0011;5110;252;49;C;838;226630;442133,63;6718796,36;0;257;49;C;948;231740;437571,75;6716920,96;0;I;0;ACCROCHE;2;2;44981;5303;34711;5165;37735;5356;41483;5544;48287;5348;48560;5106;48024;5689;54961;5658;54500;5000;46307;5282;44900;5706;39030;5389;41340;4432;49;ASF
FsuiN3I8Ep_37;02/01/2018;A0011;1788;262;49;C;760;236464;433202,77;6716151,1;0;264;49;C;552;238252;431721,67;6716663,75;0;I;0;ACCROCHE;2;2;42041;4423;;;;;;;;;;;;;;;;;;;;;;;;;49;COFIROUTE
FsuiN3I8Ep_38;02/01/2018;A0011;4662;264;49;C;552;238252;431721,67;6716663,75;0;269;49;C;209;242914;427321,66;6716682,34;0;I;0;ACCROCHE;2;2;37771;4492;;;;;;;;;;;;;;;;;;;;;;;;;49;COFIROUTE
FsuiN3I8Ep_39;02/01/2018;A0011;6223;269;49;C;209;242914;427321,66;6716682,34;0;275;49;C;420;249137;422090,99;6713747,87;0;I;0;ACCROCHE;2;2;20097;2551;;;;;;;;;;;;;;;;;;;;;;;;;49;COFIROUTE
FsuiN3I8Ep_40;02/01/2018;A0011;10219;275;49;C;420;249137;422090,99;6713747,87;0;285;49;C;510;259356;412689,07;6710704,16;0;I;0;ACCROCHE;2;2;26114;2743;;;;;;;;;;;;;;;;;;;;;;;;;49;COFIROUTE
FsuiN3I8Ep_41;02/01/2018;A0011;10603;285;49;C;510;259356;412689,07;6710704,16;0;296;49;C;134;269959;402456,78;6709805,02;0;I;0;ACCROCHE;1;1;24728;2531;18985;2435;19900;2600;22038;2635;26926;2606;27123;2469;26605;2783;31480;2672;31803;2170;25898;2527;24255;2779;20295;2600;20986;2114;49;COFIROUTE
s5JSz7M_section1_FsuiN3I8Ep_41;02/01/2018;A0011;19737;296;49;C;134;269959;402456,78;6709805,02;0;315;44;C;870;289696;383154,98;6708270,74;0;I;0;ACCROCHE;1;1;24728;2531;18985;2435;19900;2600;22038;2635;26926;2606;27123;2469;26605;2783;31480;2672;31803;2170;25898;2527;24255;2779;20295;2600;20986;2114;44;COFIROUTE
FsuiN3I8Ep_42;02/01/2018;A0011;24788;315;44;C;870;289696;383154,98;6708270,74;0;340;44;C;606;314484;361851,6;6697474,1;0;I;0;ACCROCHE;1;1;27795;2480;21995;2366;23197;2555;25155;2572;30201;2510;30170;2405;30090;2728;34608;2667;34490;2149;29256;2468;27657;2726;23155;2551;23166;2083;44;COFIROUTE
FsuiN3I8Ep_43;02/01/2018;A0011;2587;340;44;C;606;314484;361851,6;6697474,1;0;343;44;C;211;317071;359447,29;6696999,45;0;I;0;ACCROCHE;2;2;20676;2141;;;;;;;;;;;;;;;;;;;;;;;;;44;COFIROUTE
FsuiN3I8Ep_44;02/01/2018;A0011;813;343;44;C;211;317071;359447,29;6696999,45;0;344;44;C;26;317884;358947,57;6696362,01;0;I;0;ACCROCHE;2;2;34934;2101;;;;;;;;;;;;;;;;;;;;;;;;;44;COFIROUTE
FsuiN3I8Ep_45;02/01/2018;A0011;2626;344;44;C;26;317884;358947,57;6696362,01;0;346;44;C;655;320510;356443,98;6696026,38;0;I;0;ACCROCHE;2;2;43845;2457;;;;;;;;;;;;;;;;;;;;;;;;;44;COFIROUTE
FsuiN3I8Ep_46;02/01/2018;A0011;3303;346;44;C;655;320510;356443,98;6696026,38;0;349;44;C;974;323813;353310,21;6695120,39;0;I;0;ACCROCHE;2;2;51841;2629;;;;;;;;;;;;;;;;;;;;;;;;;44;COFIROUTE
FsuiN3I8Ep_47;02/01/2018;A0028;13189;35;37;C;0;115532;519282,57;6720027,83;0;48;37;C;189;128721;511104,39;6730111,09;0;I;0;ACCROCHE;1;1;11169;1803;7672;1670;8044;2141;9710;1796;10747;1738;11896;1727;11782;1887;15575;1859;18070;1503;11707;1718;10327;1852;8528;2024;9609;1763;37;COFIROUTE
ebqpf1g_section1_FsuiN3I8Ep_47;02/01/2018;A0028;604;48;37;C;189;128721;511104,39;6730111,09;0;48;37;C;793;129325;510555,5;6730401,88;0;I;0;ACCROCHE;1;1;11169;1803;7672;1670;8044;2141;9710;1796;10747;1738;11896;1727;11782;1887;15575;1859;18070;1503;11707;1718;10327;1852;8528;2024;9609;1763;72;COFIROUTE
ebqpf1g_section2_FsuiN3I8Ep_47;02/01/2018;A0028;233;48;37;C;793;129325;510555,5;6730401,88;0;49;37;C;26;129558;510379,17;6730483,37;0;I;0;ACCROCHE;1;1;11169;1803;7672;1670;8044;2141;9710;1796;10747;1738;11896;1727;11782;1887;15575;1859;18070;1503;11707;1718;10327;1852;8528;2024;9609;1763;37;COFIROUTE
ebqpf1g_section3_FsuiN3I8Ep_47;02/01/2018;A0028;10674;49;37;C;26;129558;510379,17;6730483,37;0;59;72;C;700;140232;502254,51;6735453,2;0;I;0;ACCROCHE;1;1;11169;1803;7672;1670;8044;2141;9710;1796;10747;1738;11896;1727;11782;1887;15575;1859;18070;1503;11707;1718;10327;1852;8528;2024;9609;1763;72;COFIROUTE
FsuiN3I8Ep_48;02/01/2018;A0028;15896;59;72;C;700;140232;502254,51;6735453,2;0;75;72;C;596;156128;498521,58;6750277,57;0;I;0;ACCROCHE;1;1;11592;1834;8068;1695;8437;2173;10096;1829;11213;1768;12329;1755;12300;1914;16052;1890;18426;1525;12176;1747;10773;1894;8877;2061;9989;1793;72;COFIROUTE
FsuiN3I8Ep_49;02/01/2018;A0028;15524;75;72;C;596;156128;498521,58;6750277,57;0;91;72;C;172;171652;500419,67;6765093,41;0;I;0;ACCROCHE;1;1;11893;1928;8369;1784;8754;2265;10345;1929;11562;1874;12582;1849;12765;2030;16421;1999;18584;1600;12504;1853;11068;1984;9190;2155;10218;1855;72;COFIROUTE
FsuiN3I8Ep_50;02/01/2018;A0028;5351;91;72;C;172;171652;500419,67;6765093,41;0;96;72;C;532;177003;499773,49;6770123,35;0;I;0;ACCROCHE;1;1;11415;1763;7976;1625;8366;2084;9881;1759;11059;1711;12101;1678;12133;1838;15826;1816;18025;1448;11962;1684;10658;1834;8796;2014;9846;1706;72;COFIROUTE
hsdZ3zQ9fK_3;02/01/2018;A0028;6528;96;72;C;532;177003;499773,49;6770123,35;0;112;72;C;0;183531;489744,37;6776665,86;0;I;0;ACCROCHE;1;1;13723;3039;9647;2892;10085;3357;11889;3101;13636;3048;14837;2949;15275;3303;18733;3166;20314;2512;14485;3003;12980;3247;10669;3162;11752;2766;72;COFIROUTE
hsdZ3zQ9fK_4;02/01/2018;A0028;16995;112;72;C;0;183531;489744,37;6776665,86;0;128;72;C;969;200526;489927,04;6791951,39;0;I;0;ACCROCHE;1;1;14148;2595;9983;2450;10272;3061;11577;2654;13840;2582;15200;2489;15950;2779;19726;2705;20947;2128;15119;2473;13378;2705;11338;2811;12064;2352;72;COFIROUTE
FsuiN3I8Ep_53;02/01/2018;A0028;13973;128;72;C;969;200526;489927,04;6791951,39;0;142;72;C;926;214499;487808,31;6805331,31;0;I;0;ACCROCHE;1;1;13614;2535;9632;2397;9865;2999;11124;2584;13320;2518;14667;2432;15349;2749;19086;2643;20348;2065;14497;2401;12733;2635;10816;2762;11556;2292;72;COFIROUTE
FsuiN3I8Ep_54;02/01/2018;A0028;10373;142;72;C;926;214499;487808,31;6805331,31;0;153;72;C;286;224872;486179,05;6814517,08;0;I;0;ACCROCHE;1;1;13345;2532;9369;2408;9578;3006;10849;2588;13010;2514;14430;2440;15078;2719;18802;2641;20080;2078;14114;2382;12493;2625;10630;2741;11330;2295;72;COFIROUTE
hsdZ3zQ9fK_5;02/01/2018;A0028;5196;153;72;C;286;224872;486179,05;6814517,08;0;158;72;C;470;230068;488201,92;6819019,55;0;I;0;ACCROCHE;1;1;12348;2902;8407;2809;8586;3402;9874;3003;11999;2883;13435;2792;14009;3152;17796;3027;19113;2379;13116;2772;11476;3047;9652;3054;10327;2565;72;COFIROUTE
ebqpf1g_section1_hsdZ3zQ9fK_5;02/01/2018;A0028;1987;158;72;C;470;230068;488201,92;6819019,55;0;160;61;C;452;232055;487881,93;6820985,91;0;I;0;ACCROCHE;1;1;12348;2902;8407;2809;8586;3402;9874;3003;11999;2883;13435;2792;14009;3152;17796;3027;19113;2379;13116;2772;11476;3047;9652;3054;10327;2565;61;COFIROUTE
9Ds4LaCqYP_1;02/01/2018;A0028;21557;160;61;C;452;232055;487881,93;6820985,91;0;182;61;C;9;253612;493451,23;6840310,87;0;I;0;ACCROCHE;1;1;9925;2001;6363;1889;7290;2026;7291;2149;10488;1940;9994;1982;11419;2266;14646;1986;15566;1659;10550;2004;9321;2124;7816;2143;8361;1844;61;ALIS
lMvMLdt6br_2;02/01/2018;A0028;18414;182;61;C;9;253612;493451,23;6840310,87;0;200;61;C;423;272026;501965,13;6855956,45;0;I;0;ACCROCHE;1;1;6485;1512;3940;1435;4453;1536;4475;1633;6902;1459;6548;1515;7551;1679;10127;1501;10719;1251;6912;1524;5937;1620;4907;1604;5348;1389;61;ALIS
lMvMLdt6br_3;02/01/2018;A0028;16758;200;61;C;423;272026;501965,13;6855956,45;0;217;61;C;181;288784;509429,31;6870492,78;0;I;0;ACCROCHE;1;1;6209;1798;3748;1739;4223;1851;4242;1963;6626;1736;6262;1795;7256;1956;9779;1756;10359;1498;6616;1814;5651;1933;4647;1903;5093;1643;61;ALIS
ebqpf1g_section1_lMvMLdt6br_3;02/01/2018;A0028;12770;217;61;C;181;288784;509429,31;6870492,78;0;229;27;C;951;301554;513215,73;6882426,08;0;I;0;ACCROCHE;1;1;6209;1798;3748;1739;4223;1851;4242;1963;6626;1736;6262;1795;7256;1956;9779;1756;10359;1498;6616;1814;5651;1933;4647;1903;5093;1643;27;ALIS
ebqpf1g_section2_lMvMLdt6br_3;02/01/2018;A0028;520;229;27;C;951;301554;513215,73;6882426,08;0;230;14;C;471;302074;513169,44;6882938,29;0;I;0;ACCROCHE;1;1;6209;1798;3748;1739;4223;1851;4242;1963;6626;1736;6262;1795;7256;1956;9779;1756;10359;1498;6616;1814;5651;1933;4647;1903;5093;1643;14;ALIS
ebqpf1g_section3_lMvMLdt6br_3;02/01/2018;A0028;1738;230;14;C;471;302074;513169,44;6882938,29;0;232;27;C;209;303812;513069,19;6884647,89;0;I;0;ACCROCHE;1;1;6209;1798;3748;1739;4223;1851;4242;1963;6626;1736;6262;1795;7256;1956;9779;1756;10359;1498;6616;1814;5651;1933;4647;1903;5093;1643;27;ALIS
lMvMLdt6br_4;02/01/2018;A0028;16522;232;27;C;209;303812;513069,19;6884647,89;0;248;27;C;731;320334;523428,26;6896168,55;0;I;0;ACCROCHE;1;1;6127;1714;3731;1657;4209;1764;4215;1871;6559;1654;6182;1713;7167;1871;9590;1654;10086;1428;6532;1727;5611;1839;4604;1820;5041;1576;27;ALIS
lMvMLdt6br_5;02/01/2018;A0028;22250;248;27;C;731;320334;523428,26;6896168,55;0;270;27;C;981;342584;537993,14;6907512,4;0;I;0;ACCROCHE;1;1;6305;1254;4009;1198;4453;1271;4521;1385;6715;1218;6384;1261;7378;1372;9512;1236;9943;1034;6708;1260;5836;1321;4913;1345;5284;1154;27;ALIS
lMvMLdt6br_6;02/01/2018;A0028;14919;270;27;C;981;342584;537993,14;6907512,4;0;285;27;C;900;357503;542420,5;6920413,97;0;I;0;ACCROCHE;1;1;6763;1236;4511;1184;4951;1255;5073;1359;7148;1201;6833;1244;7907;1358;9832;1220;10205;1016;7186;1247;6309;1290;5446;1328;5759;1140;27;ALIS
hsdZ3zQ9fK_6;02/01/2018;A0071;1426;98;45;C;0;159;614011,61;6757111,2;0;99;45;C;448;1585;614060,25;6755793,82;0;I;0;ACCROCHE;1;1;37409;6041;28515;5828;28401;5681;31338;6355;39987;6076;38362;5941;39193;6643;50807;6398;52039;5231;38138;5978;36457;6654;31079;6465;33683;5238;45;COFIROUTE
FsuiN3I8Ep_57;02/01/2018;A0071;6447;99;45;C;448;1585;614060,25;6755793,82;0;105;45;C;848;8032;615111,42;6749620,38;0;I;0;ACCROCHE;1;1;35332;5783;26927;5599;26895;5506;29422;6119;37524;5816;35806;5697;36608;6318;48025;6096;49640;4966;35705;5680;34503;6375;29787;6200;32265;5030;45;COFIROUTE
FsuiN3I8Ep_58;02/01/2018;A0071;19958;105;45;C;848;8032;615111,42;6749620,38;0;125;45;C;788;27990;618446,02;6731096,5;0;I;0;ACCROCHE;1;1;25365;4606;16812;4431;17351;4296;19333;4867;26993;4631;26448;4550;25392;5007;38822;4854;42907;4017;25069;4555;23106;5057;18839;4978;22361;4027;45;COFIROUTE
VQUxfu3_section1_FsuiN3I8Ep_58;02/01/2018;A0071;12259;125;45;C;788;27990;618446,02;6731096,5;0;138;41;C;50;40249;624482,65;6720583,72;0;I;0;ACCROCHE;1;1;25365;4606;16812;4431;17351;4296;19333;4867;26993;4631;26448;4550;25392;5007;38822;4854;42907;4017;25069;4555;23106;5057;18839;4978;22361;4027;41;COFIROUTE
FsuiN3I8Ep_59;02/01/2018;A0071;18739;138;41;C;50;40249;624482,65;6720583,72;0;156;41;C;796;58988;626195,19;6702395,23;0;I;0;ACCROCHE;1;1;24644;4470;16206;4315;16707;4119;18727;4726;26253;4492;25779;4420;24546;4858;37826;4687;42512;3896;24308;4439;22244;4921;18061;4850;21617;3908;41;COFIROUTE
FsuiN3I8Ep_60;02/01/2018;A0071;15155;156;41;C;796;58988;626195,19;6702395,23;0;171;41;C;950;74143;627723,9;6688017,1;0;I;0;ACCROCHE;1;1;24242;3585;15778;3368;16431;3356;18381;3712;25823;3557;25382;3488;24085;3889;37410;3781;42312;3140;23854;3574;21740;3902;17607;3995;21159;3259;41;COFIROUTE
FsuiN3I8Ep_61;02/01/2018;A0071;1549;171;41;C;950;74143;627723,9;6688017,1;0;173;41;C;497;75692;627624,91;6686465,24;0;I;0;ACCROCHE;1;1;35332;5733;23399;5371;24719;5537;29441;5881;36386;5715;36899;5567;34851;6203;53056;6024;62308;4977;34619;5768;31273;6342;24954;6259;30714;5160;41;COFIROUTE
VQUxfu3_section1_FsuiN3I8Ep_61;02/01/2018;A0071;4275;173;41;C;497;75692;627624,91;6686465,24;0;177;18;C;762;79967;629641,05;6683080,12;0;I;0;ACCROCHE;1;1;35332;5733;23399;5371;24719;5537;29441;5881;36386;5715;36899;5567;34851;6203;53056;6024;62308;4977;34619;5768;31273;6342;24954;6259;30714;5160;18;COFIROUTE
FsuiN3I8Ep_62;02/01/2018;A0071;5689;177;18;C;762;79967;629641,05;6683080,12;0;183;18;C;458;85656;633346,67;6679006,64;0;I;0;ACCROCHE;1;1;22337;3694;14876;3473;16092;3687;19804;3799;22328;3732;22977;3581;22131;4032;33698;3922;40704;3188;21990;3774;19107;4085;15100;3856;18384;3221;18;COFIROUTE
FsuiN3I8Ep_63;02/01/2018;A0071;25848;183;18;C;458;85656;633346,67;6679006,64;0;209;18;C;310;111504;649442,33;6660697,51;0;I;0;ACCROCHE;1;1;21622;3416;14395;3195;15595;3398;19239;3484;21545;3444;22215;3309;21344;3724;32819;3655;39906;2989;21094;3429;18334;3768;14426;3594;17712;3023;18;COFIROUTE
nj4zYi2a8b_161;02/01/2018;A0071;41919;209;18;C;310;111504;649442,33;6660697,51;0;251;18;C;229;153423;658374,39;6624445,61;0;I;0;ACCROCHE;1;1;17307;1581;10504;1300;11499;1444;14853;1490;16551;1555;17673;1641;16373;1755;28336;1741;35805;1438;16623;1614;13830;1683;10699;1794;14085;1516;18;APRR
nj4zYi2a8b_162;02/01/2018;A0071;22965;251;18;C;229;153423;658374,39;6624445,61;0;274;18;C;194;176388;666363,12;6603548,54;0;I;0;ACCROCHE;1;1;17519;1709;10666;1437;11709;1575;15112;1634;16730;1697;17906;1765;16506;1896;28617;1865;36314;1542;16772;1723;13953;1831;10787;1929;14289;1610;18;APRR
VQUxfu3_section1_nj4zYi2a8b_162;02/01/2018;A0071;6236;274;18;C;194;176388;666363,12;6603548,54;0;280;3;C;430;182624;671668,95;6601144,23;0;I;0;ACCROCHE;1;1;17519;1709;10666;1437;11709;1575;15112;1634;16730;1697;17906;1765;16506;1896;28617;1865;36314;1542;16772;1723;13953;1831;10787;1929;14289;1610;3;APRR
nj4zYi2a8b_163;02/01/2018;A0071;14520;280;3;C;430;182624;671668,95;6601144,23;0;294;3;C;950;197144;678079,49;6588623,96;0;I;0;ACCROCHE;1;1;17405;1666;10560;1389;11613;1531;14931;1583;16573;1651;17787;1719;16410;1850;28527;1827;36233;1510;16688;1690;13833;1789;10674;1884;14166;1567;3;APRR
nj4zYi2a8b_164;02/01/2018;A0071;23050;294;3;C;950;197144;678079,49;6588623,96;0;318;3;C;0;220194;697518,58;6581087,07;0;I;0;ACCROCHE;1;1;22503;5229;14633;4987;16291;5419;19623;5488;21801;5297;22926;5382;21593;5831;34936;5494;43259;4340;21851;5241;18661;5657;14638;5334;18892;4319;3;APRR
nj4zYi2a8b_165;02/01/2018;A0071;32300;318;3;C;0;220194;697518,58;6581087,07;0;350;3;C;300;252494;710616,31;6555059,68;0;I;0;ACCROCHE;1;1;22878;2599;14949;2265;16288;2487;19438;2553;22172;2569;23331;2470;22097;2771;35441;2709;43746;2309;22632;2586;19187;2952;15206;3024;19105;2496;3;APRR
nj4zYi2a8b_166;02/01/2018;A0071;2450;350;3;C;300;252494;710616,31;6555059,68;0;352;3;C;750;254944;709325,28;6553009,81;0;I;0;ACCROCHE;1;1;27716;3802;18933;3471;20349;3699;23755;3840;27191;3809;28310;3677;27021;4147;41294;4011;49887;3344;27836;3790;24101;4185;19408;4201;23491;3468;3;APRR
VQUxfu3_section1_nj4zYi2a8b_166;02/01/2018;A0071;1339;352;3;C;750;254944;709325,28;6553009,81;0;354;63;C;89;256283;709044,18;6551717,3;0;I;0;ACCROCHE;1;1;27716;3802;18933;3471;20349;3699;23755;3840;27191;3809;28310;3677;27021;4147;41294;4011;49887;3344;27836;3790;24101;4185;19408;4201;23491;3468;63;APRR
nj4zYi2a8b_167;02/01/2018;A0071;7951;354;63;C;89;256283;709044,18;6551717,3;0;362;63;C;40;264234;708439,99;6544044,4;0;I;0;ACCROCHE;1;1;27725;3806;18941;3475;20355;3703;23766;3845;27201;3812;28319;3681;27031;4152;41303;4016;49894;3348;27846;3794;24109;4189;19419;4204;23502;3472;63;APRR
nj4zYi2a8b_168;02/01/2018;A0071;2753;362;63;C;40;264234;708439,99;6544044,4;0;364;63;C;793;266987;707780,89;6541444,07;0;I;0;ACCROCHE;1;1;29657;4136;20775;3773;22187;4064;25879;4203;29192;4129;30235;4013;29270;4523;43242;4390;51523;3608;29866;4122;26149;4549;21296;4541;25256;3732;63;APRR
